id,title,published,updated,summary,authors,doi,primary_category
http://arxiv.org/abs/1808.03237v2,On Positivity in Sasaki Geometry,2018-08-09T17:04:55Z,2018-08-13T17:56:22Z,"It is well known that if the dimension of the Sasaki cone is greater than
one, then all Sasakian structures are either positive or indefinite. We discuss
the phenomenon of type changing within a fixed Sasaki cone. Assuming henceforth
that the dimension of the Sasaki cone is greater than one, there are three
possibilities, either all elements are positive, all are indefinite, or both
positive and indefinite Sasakian structures occur. We illustrate by examples
how the type can change as we move in the Sasaki cone. If there exists a
Sasakian structure in the cone whose total transverse scalar curvature is
non-positive, then all elements of the Sasaki cone are indefinite. Furthermore,
we prove that if the first Chern class is a torsion class or represented by a
positive definite (1,1) form, then all elements of the Sasaki cone are
positive.",Charles P. Boyer; Christina W. Tønnesen-Friedman,,math.DG
http://arxiv.org/abs/1808.03553v1,Dynamic all scores matrices for LCS score,2018-08-10T14:05:28Z,2018-08-10T14:05:28Z,"The problem of aligning two strings A,B in order to determine their
similarity is fundamental in the field of pattern matching. An important
concept in this domain is the ""all scores matrix"" that encodes the local
alignment comparison of two strings. Namely, let K denote the all scores matrix
containing the alignment score of every substring of B with A, and let J denote
the all scores matrix containing the alignment score of every suffix of B with
every prefix of A.
  In this paper we consider the problem of maintaining an all scores matrix
where the scoring function is the LCS score, while supporting single character
prepend and append operations to A and N. Our algorithms exploit the sparsity
parameters L=LCS(A,B) and Delta = |B|-L. For the matrix K we propose an
algorithm that supports incremental operations to both ends of A in O(Delta)
time. Whilst for the matrix J we propose an algorithm that supports a single
type of incremental operation, either a prepend operation to A or an append
operation to B, in O(L) time. This structure can also be extended to support
both operations simultaneously in O(L log log L) time.",Amir Carmel; Dekel Tsur; Michal Ziv-Ukelson,,cs.DS
http://arxiv.org/abs/1809.02465v1,"Nash equilibrium of partially asymmetric three-players zero-sum game
  with two strategic variables",2018-09-04T04:57:17Z,2018-09-04T04:57:17Z,"We consider a partially asymmetric three-players zero-sum game with two
strategic variables. Two players (A and B) have the same payoff functions, and
Player C does not. Two strategic variables are $t_i$'s and $s_i$'s for $i=A, B,
C$. Mainly we will show the following results.
  1. The equilibrium when all players choose $t_i$'s is equivalent to the
equilibrium when Players A and B choose $t_i$'s and Player C chooses $s_C$ as
their strategic variables. 2. The equilibrium when all players choose $s_i$'s
is equivalent to the equilibrium when Players A and B choose $s_i$'s and Player
C chooses $t_C$ as their strategic variables.
  The equilibrium when all players choose $t_i$'s and the equilibrium when all
players choose $s_i$'s are not equivalent although they are equivalent in a
symmetric game in which all players have the same payoff functions.",Atsuhiro Satoh; Yasuhito Tanaka,,econ.GN
http://arxiv.org/abs/1810.02927v2,"Scaling All-Goals Updates in Reinforcement Learning Using Convolutional
  Neural Networks",2018-10-06T03:26:43Z,2020-02-04T19:54:40Z,"Being able to reach any desired location in the environment can be a valuable
asset for an agent. Learning a policy to navigate between all pairs of states
individually is often not feasible. An all-goals updating algorithm uses each
transition to learn Q-values towards all goals simultaneously and off-policy.
However the expensive numerous updates in parallel limited the approach to
small tabular cases so far. To tackle this problem we propose to use
convolutional network architectures to generate Q-values and updates for a
large number of goals at once. We demonstrate the accuracy and generalization
qualities of the proposed method on randomly generated mazes and Sokoban
puzzles. In the case of on-screen goal coordinates the resulting mapping from
frames to distance-maps directly informs the agent about which places are
reachable and in how many steps. As an example of application we show that
replacing the random actions in epsilon-greedy exploration by several actions
towards feasible goals generates better exploratory trajectories on Montezuma's
Revenge and Super Mario All-Stars games.",Fabio Pardo; Vitaly Levdik; Petar Kormushev,,cs.LG
http://arxiv.org/abs/1810.03359v1,"Achieving short high-quality gate-all-around structures for horizontal
  nanowire field-effect transistors",2018-10-08T10:11:01Z,2018-10-08T10:11:01Z,"We introduce a fabrication method for gate-all-around nanowire field-effect
transistors. Single nanowires were aligned perpendicular to underlying bottom
gates using a resist-trench alignment technique. Top gates were then defined
aligned to the bottom gates to form gate-all-around structures. This approach
overcomes significant limitations in minimal obtainable gate length and
gate-length control in previous horizontal wrap-gated nanowire transistors that
arise because the gate is defined by wet etching. In the method presented here
gate-length control is limited by the resolution of the
electron-beam-lithography process. We demonstrate the versatility of our
approach by fabricating a device with an independent bottom gate, top gate, and
gate-all-around structure as well as a device with three independent
gate-all-around structures with 300 nm, 200 nm, and 150 nm gate length. Our
method enables us to achieve sub-threshold swings as low as 38 mV/dec at 77 K
for a 150 nm gate length.",J. G. Gluschke; J. Seidl; A. M. Burke; R. W. Lyttleton; D. J. Carrad; A. R. Ullah; S. Fahlvik Svensson; S. Lehmann; H. Linke; A. P. Micolich,10.1088/1361-6528/aaf1e5,physics.app-ph
http://arxiv.org/abs/1810.07725v1,"RIn-Close_CVC2: an even more efficient enumerative algorithm for
  biclustering of numerical datasets",2018-10-17T18:19:39Z,2018-10-17T18:19:39Z,"RIn-Close_CVC is an efficient (take polynomial time per bicluster), complete
(find all maximal biclusters), correct (all biclusters attend the user-defined
level of consistency) and non-redundant (all the obtained biclusters are
maximal and the same bicluster is not enumerated more than once) enumerative
algorithm for mining maximal biclusters with constant values on columns in
numerical datasets. Despite RIn-Close_CVC has all these outstanding properties,
it has a high computational cost in terms of memory usage because it must keep
a symbol table in memory to prevent a maximal bicluster to be found more than
once. In this paper, we propose a new version of RIn-Close_CVC, named
RIn-Close_CVC2, that does not use a symbol table to prevent redundant
biclusters, and keeps all these four properties. We also prove that these
algorithms actually possess these properties. Experiments are carried out with
synthetic and real-world datasets to compare RIn-Close_CVC and RIn-Close_CVC2
in terms of memory usage and runtime. The experimental results show that
RIn-Close_CVC2 brings a large reduction in memory usage and, in average,
significant runtime gain when compared to its predecessor.",Rosana Veroneze; Fernando J. Von Zuben,,cs.LG
http://arxiv.org/abs/1812.02762v3,Strong version of Andrica's conjecture,2018-12-06T19:23:51Z,2019-05-09T23:42:29Z,"A strong version of Andrica's conjecture can be formulated as follows: Except
for $p_n\in\{3,7,13,23,31,113\}$, that is $n\in\{2,4,6,9,11,30\}$, one
has$\sqrt{p_{n+1}}-\sqrt{p_n} < \frac{1}{2}.$ While a proof is far out of reach
I shall show that this strong version of Andrica's conjecture is
unconditionally and explicitly verified for all primes below the location of
the 81$^{st}$ maximal prime gap, certainly for all primes $p <2^{64}\approx
1.844\times 10^{19}$. Furthermore this strong Andrica conjecture is slightly
stronger than Oppermann's conjecture --- which in turn is slightly stronger
than both the strong and standard Legendre conjectures, and the strong and
standard Brocard conjectures. Thus the Oppermann conjecture, and strong and
standard Legendre conjectures, are all unconditionally and explicitly verified
for all primes $p <2^{64}\approx1.844\times 10^{19}$. Similarly, the strong and
standard Brocard conjectures are unconditionally and explicitly verified for
all primes $p <2^{32} \approx 4.294 \times 10^9$.",Matt Visser,,math.NT
http://arxiv.org/abs/1901.05067v2,A split-and-perturb decomposition of number-conserving cellular automata,2019-01-15T22:00:20Z,2019-02-08T11:57:11Z,"This paper concerns $d$-dimensional cellular automata with the von Neumann
neighborhood that conserve the sum of the states of all their cells. These
automata, called number-conserving or density-conserving cellular automata, are
of particular interest to mathematicians, computer scientists and physicists,
as they can serve as models of physical phenomena obeying some conservation
law. We propose a new approach to study such cellular automata that works in
any dimension $d$ and for any set of states $Q$. Essentially, the local rule of
a cellular automaton is decomposed into two parts: a split function and a
perturbation. This decomposition is unique and, moreover, the set of all
possible split functions has a very simple structure, while the set of all
perturbations forms a linear space and is therefore very easy to describe in
terms of its basis. We show how this approach allows to find all
number-conserving cellular automata in many cases of $d$ and $Q$. In
particular, we find all three-dimensional number-conserving CAs with three
states, which until now was beyond the capabilities of computers.",Barbara Wolnik; Anna Nenca; Jan M. Baetens; Bernard De Baets,10.1016/j.physd.2020.132645,math-ph
http://arxiv.org/abs/1901.06864v1,"Can all-atom protein dynamics be reconstructed from the knowledge of
  C-alpha time evolution?",2019-01-21T10:39:27Z,2019-01-21T10:39:27Z,"We inquire to what extent protein peptide plane and side chain dynamics can
be reconstructed from knowledge of C-alpha dynamics. Due to lack of
experimental data we analyze all atom molecular dynamics trajectories from
Anton supercomputer, and for clarity we limit our attention to the peptide
plane O atoms and side chain C-beta atoms. We try and reconstruct their
dynamics using four different approaches. Three of these are the publicly
available reconstruction programs Pulchra, Remo Scwrl4. The fourth, Statistical
Method, builds entirely on statistical analysis of Protein Data Bank (PDB)
structures. All four methods place the O and C-beta atoms accurately along the
Anton trajectories. However, the Statistical Method performs best. The results
suggest that under physiological conditions, the all atom dynamics is slaved to
that of C-alpha atoms. The results can help improve all atom force fields, and
advance reconstruction and refinement methods for reduced protein structures.
The results provide impetus for development of effective coarse grained force
fields in terms of reduced coordinates.",Jiaojiao Liu; Jin Dai; Jianfeng He; Xubiao Peng; Antti J. Niemi,,q-bio.BM
http://arxiv.org/abs/1902.01067v1,"An all-regime and well-balanced Lagrange-projection type scheme for the
  shallow water equations on unstructured meshes",2019-02-04T07:55:35Z,2019-02-04T07:55:35Z,"In this work, we focus on the numerical approximation of the shallow water
equations in two space dimensions. Our aim is to propose a well-balanced,
all-regime and positive scheme. By well-balanced, it is meant that the scheme
is able to preserve the so-called lake at rest smooth equilibrium solutions. By
all-regime, we mean that the scheme is able to deal with all flow regimes,
including the low-Froude regime which is known to be challenging when using
usual Godunov-type finite volume schemes. At last, the scheme should be
positive which means that the water height stays positive for all time. Our
approach is based on a Lagrange-projection decomposition which allows to
naturally decouple the acoustic and transport terms. Numerical experiments on
unstructured meshes illustrate the good behaviour of the scheme.",Christophe Chalons; Samuel Kokh; Maxime Stauffert,,math.NA
http://arxiv.org/abs/1906.11307v1,"One Size Does Not Fit All: Quantifying and Exposing the Accuracy-Latency
  Trade-off in Machine Learning Cloud Service APIs via Tolerance Tiers",2019-06-26T19:35:59Z,2019-06-26T19:35:59Z,"Today's cloud service architectures follow a ""one size fits all"" deployment
strategy where the same service version instantiation is provided to the end
users. However, consumers are broad and different applications have different
accuracy and responsiveness requirements, which as we demonstrate renders the
""one size fits all"" approach inefficient in practice. We use a production-grade
speech recognition engine, which serves several thousands of users, and an open
source computer vision based system, to explain our point. To overcome the
limitations of the ""one size fits all"" approach, we recommend Tolerance Tiers
where each MLaaS tier exposes an accuracy/responsiveness characteristic, and
consumers can programmatically select a tier. We evaluate our proposal on the
CPU-based automatic speech recognition (ASR) engine and cutting-edge neural
networks for image classification deployed on both CPUs and GPUs. The results
show that our proposed approach provides an MLaaS cloud service architecture
that can be tuned by the end API user or consumer to outperform the
conventional ""one size fits all"" approach.",Matthew Halpern; Behzad Boroujerdian; Todd Mummert; Evelyn Duesterwald; Vijay Janapa Reddi,10.1109/ISPASS.2019.00012,cs.LG
http://arxiv.org/abs/1909.03289v1,"Predicting All Data Race Pairs for a Specific Schedule (extended
  version)",2019-09-07T15:30:44Z,2019-09-07T15:30:44Z,"We consider the problem of data race prediction where the program's behavior
is represented by a trace. A trace is a sequence of program events recorded
during the execution of the program.
  We employ the schedulable happens-before relation to characterize all pairs
of events that are in a race for the schedule as manifested in the trace.
  Compared to the classic happens-before relation, the schedulable
happens-before relations properly takes care of write-read dependencies and
thus avoids false positives.
  The challenge is to efficiently identify all (schedulable) data race pairs.
  We present a refined linear time vector clock algorithm to predict many of
the schedulable data race pairs.
  We introduce a quadratic time post-processing algorithm to predict all
remaining data race pairs.
  This improves the state of the art in the area and our experiments show that
our approach scales to real-world examples.
  Thus, the user can systematically examine and fix all program locations that
are in a race for a particular schedule.",Martin Sulzmann; Kai Stadtmüller,,cs.PL
http://arxiv.org/abs/1912.06949v2,"Structure Theory for a Class of Grade 3 Homogeneous Ideals Defining Type
  2 Compressed Rings",2019-12-14T23:52:00Z,2020-02-19T21:38:53Z,"Let $R=k[x,y,z]$ be a standard graded $3$-variable polynomial ring, where $k$
denotes any field. We study grade $3$ homogeneous ideals $I \subseteq R$
defining compressed rings with socle $k(-s) \oplus k(-2s+1)$, where $s \geq3$
is some integer. We prove that all such ideals are obtained by a trimming
process introduced by Christensen, Veliche, and Weyman. We also construct a
general resolution for all such ideals which is minimal in sufficiently generic
cases. Using this resolution, we can give bounds on the minimal number of
generators $\mu(I)$ of $I$ depending only on $s$; moreover, we show these
bounds are sharp by constructing ideals attaining the upper and lower bounds
for all $s\geq 3$. Finally, we study the Tor-algebra structure of $R/I$. It is
shown that these rings have Tor algebra class $G(r)$ for $s \leq r \leq 2s-1$.
Furthermore, we produce ideals $I$ for all $s \geq 3$ and all $r$ with $s \leq
r \leq 2s-1$ such that $\textrm{Soc} (R/I ) = k(-s) \oplus k(-2s+1)$ and $R/I$
has Tor-algebra class $G(r)$, partially answering a question of realizability
posed by Avramov.",Keller VandeBogert,,math.AC
http://arxiv.org/abs/1912.11067v1,All-Mass $n$-gon Integrals in $n$ Dimensions,2019-12-23T19:15:01Z,2019-12-23T19:15:01Z,"We explore the correspondence between one-loop Feynman integrals and
(hyperbolic) simplicial geometry to describe the ""all-mass"" case: integrals
with generic external and internal masses. Specifically, we focus on
$n$-particle integrals in exactly $n$ space-time dimensions, as these integrals
have particularly nice geometric properties and respect a dual conformal
symmetry. In four dimensions, we leverage this geometric connection to give a
concise dilogarithmic expression for the all-mass box in terms of the
Murakami-Yano formula. In five dimensions, we use a generalized Gauss-Bonnet
theorem to derive a similar dilogarithmic expression for the all-mass pentagon.
We also use the Schl\""afli formula to write down the symbol of these integrals
for all $n$. Finally, we discuss how the geometry behind these formulas depends
on space-time signature, and we gather together many results related to these
integrals from the mathematics and physics literature.",Jacob L. Bourjaily; Einan Gardi; Andrew J. McLeod; Cristian Vergu,10.1007/JHEP08(2020)029,hep-th
http://arxiv.org/abs/2003.13095v1,"On dense subsets of matrices with distinct eigenvalues and distinct
  singular values",2020-03-29T18:08:02Z,2020-03-29T18:08:02Z,"It is well known that the set of all $ n \times n $ matrices with distinct
eigenvalues is a dense subset of the set of all real or complex $ n \times n $
matrices. In [Hartfiel, D. J. Dense sets of diagonalizable matrices. Proc.
Amer. Math. Soc., 123(6): 1669-1672, 1995.], the author established a necessary
and sufficient condition for a subspace of the set of all $n \times n$ matrices
to have a dense subset of matrices with distinct eigenvalues. We are interested
in finding a few necessary and sufficient conditions for a subset of the set of
all $n \times n$ real or complex matrices to have a dense subset of matrices
with distinct eigenvalues. Some of our results are generalizing the results of
Hartfiel. Also, we study the existence of dense subsets of matrices with
distinct singular values, distinct analytic eigenvalues, and distinct analytic
singular values, respectively, in the subsets of the set of all real or complex
matrices.",Himadri Lal Das; M. Rajesh Kannan,,math.FA
http://arxiv.org/abs/2004.04589v1,"Low Mach and low Froude number limit for vacuum free boundary problem of
  all-time classical solutions of 1-D compressible Navier-Stokes equations",2020-04-09T15:22:25Z,2020-04-09T15:22:25Z,"In this paper, we study the low Mach and Froude number limit for the all-time
classical solution of a fluid-vacuum free boundary problem of one-dimensional
compressible Navier-Stokes equations. No smallness of initial data for the
existence of all-time solutions are supposed. The uniform estimates of
solutions with respect to the Mach number and the Froude number are established
for all the time, in particular for high order derivatives of the pressure,
which is a novelty in contrast to previous results. The cases of ""ill-prepared""
initial data and ""well-prepared"" initial data are both discussed. It is
interesting to see, either both the Mach number and the Froude number vanish,
or the time goes to infinity, the limiting functions are the same, that is, the
steady state. The main difficulty is that, the system is degenerate near the
free boundary and contains singular terms. This result can be viewed as the
first one on the low Mach and Froude numbers limit for free boundary problems.
At the same time, we also establish the all-time existence of the classical
solution with sharp convergent rates to the steady state, while previous
results are only concerned with the weak or strong solutions.",Yaobin Ou,,math.AP
http://arxiv.org/abs/2006.01173v3,"Mal'cev conditions corresponding to identities for compatible reflexive
  relations",2020-06-01T18:05:09Z,2020-11-21T11:26:59Z,"We investigate Mal'cev conditions described by equations whose variables runs
over the set of all compatible reflexive relations. Let $p \leq q$ be an
equation in the language $\{\wedge, \circ,+\}$. We give a characterization of
the class of all varieties which satisfy $p \leq q$ over the set of all
compatible reflexive relations. The aim is to find an analogon of the
Pixley-Wille algorithm for conditions expressed by equations over the set of
all compatible reflexive relations, and to characterize when an equation $p
\leq q$ expresses the same property when considered over the congruence
lattices or over the sets of all compatible reflexive relations of algebras in
a variety.",Stefano Fioravanti,,math.RA
http://arxiv.org/abs/2006.02335v2,Beck-type identities for Euler pairs of order $r$,2020-06-03T15:29:54Z,2020-09-15T19:52:10Z,"Partition identities are often statements asserting that the set $\mathcal
P_X$ of partitions of $n$ subject to condition $X$ is equinumerous to the set
$\mathcal P_Y$ of partitions of $n$ subject to condition $Y$. A Beck-type
identity is a companion identity to $|\mathcal P_X|=|\mathcal P_Y|$ asserting
that the difference $b(n)$ between the number of parts in all partitions in
$\mathcal P_X$ and the number of parts in all partitions in $\mathcal P_Y$
equals a $c|\mathcal P_{X'}|$ and also $c|\mathcal P_{Y'}|$, where $c$ is some
constant related to the original identity, and $X'$, respectively $Y'$, is a
condition on partitions that is a very slight relaxation of condition $X$,
respectively $Y$. A second Beck-type identity involves the difference $b'(n)$
between the total number of different parts in all partitions in $\mathcal P_X$
and the total number of different parts in all partitions in $\mathcal P_Y$. We
extend these results to Beck-type identities accompanying all identities given
by Euler pairs of order $r$ (for any $r\geq 2$). As a consequence, we obtain
many families of new Beck-type identities. We give analytic and bijective
proofs of our results.",Cristina Ballantine; Amanda Welch,,math.NT
http://arxiv.org/abs/2006.07801v2,"Fully non-scanning three-dimensional imaging using an all-optical
  Hilbert transform enabled by an optical frequency comb",2020-06-14T04:52:57Z,2020-06-17T05:01:18Z,"This paper demonstrates that the precise phase controllability of an optical
frequency comb enables all-optical signal processing for the first time. A
novel all-optical Hilbert transform is presented with precise control of
relative carrier-phase and envelope of optical pulse train based on frequency
control utilizing an optical frequency comb. With the proposed all-optical
signal processing method, fully non-scanning one-shot three-dimensional (3D)
imaging can be realized with high image resolution. The technique can be
applied to coherent phase imaging simultaneously. A precise pair of
90$^\circ$-phase-shifted optical pulses over the entire spectral bandwidth can
be generated based on the precise optical phase controllability of an optical
frequency comb, thereby facilitating a real-time and precise all-optical
Hilbert transform to obtain amplitude and phase of optical signal in a single
shot of ultrashort pulses. In our experiments, we realized single-shot 3D
imaging with an uncertainty of 5 $\rm{\mu}$m and obtained a surface profile
with a resolution of 200 $\times$ 200 pixels.",Takashi Kato; Hirotaka Ishii; Kazuhiro Terada; Tamaki Morito; Kaoru Minoshima,,physics.optics
http://arxiv.org/abs/2006.08850v2,Finding All ε-Good Arms in Stochastic Bandits,2020-06-16T00:58:40Z,2020-09-11T17:25:48Z,"The pure-exploration problem in stochastic multi-armed bandits aims to find
one or more arms with the largest (or near largest) means. Examples include
finding an {\epsilon}-good arm, best-arm identification, top-k arm
identification, and finding all arms with means above a specified threshold.
However, the problem of finding all {\epsilon}-good arms has been overlooked in
past work, although arguably this may be the most natural objective in many
applications. For example, a virologist may conduct preliminary laboratory
experiments on a large candidate set of treatments and move all {\epsilon}-good
treatments into more expensive clinical trials. Since the ultimate clinical
efficacy is uncertain, it is important to identify all {\epsilon}-good
candidates. Mathematically, the all-{\epsilon}-good arm identification problem
presents significant new challenges and surprises that do not arise in the
pure-exploration objectives studied in the past. We introduce two algorithms to
overcome these and demonstrate their great empirical performance on a
large-scale crowd-sourced dataset of 2.2M ratings collected by the New Yorker
Caption Contest as well as a dataset testing hundreds of possible cancer drugs.",Blake Mason; Lalit Jain; Ardhendu Tripathy; Robert Nowak,,stat.ML
http://arxiv.org/abs/2006.11141v1,"Control of a Rigid Wing Pumping Airborne Wind Energy System in all
  Operational Phases",2020-06-19T13:52:38Z,2020-06-19T13:52:38Z,"The control design of an airborne wind energy system with rigid aircraft,
vertical take-off and landing, and pumping operation is described. A
hierarchical control structure is implemented, in order to address all
operational phases: take-off, transition to power generation, pumping energy
generation cycles, transition to hovering, and landing. Control design at all
hierarchical levels is described. The design approach is conceived and
developed with real-world applicability as main driver. Aircraft design
considerations in light of system maneuverability are presented, too, as well
as three possible alternative strategies for the retraction phase of the
pumping cycle. The automatic control approach is assessed in simulation with a
realistic model of the overall system, and the results yield a comparison among
the three retraction strategies, clearly indicating the most efficient one. The
presented results allow one to simulate the dynamical behavior of an AWE system
in all operational phases, enabling further studies on all-round system
automation, towards fully autonomous and reliable operation.",Davide Todeschini; Lorenzo Fagiano; Claudio Micheli; Aldo Cattano,10.1016/j.conengprac.2021.104794,eess.SY
http://arxiv.org/abs/2007.00395v2,"Almost all optimally coloured complete graphs contain a rainbow Hamilton
  path",2020-07-01T11:35:12Z,2022-04-21T13:41:08Z,"A subgraph $H$ of an edge-coloured graph is called rainbow if all of the
edges of $H$ have different colours. In 1989, Andersen conjectured that every
proper edge-colouring of $K_{n}$ admits a rainbow path of length $n-2$. We show
that almost all optimal edge-colourings of $K_{n}$ admit both (i) a rainbow
Hamilton path and (ii) a rainbow cycle using all of the colours. This result
demonstrates that Andersen's Conjecture holds for almost all optimal
edge-colourings of $K_{n}$ and answers a recent question of Ferber, Jain, and
Sudakov. Our result also has applications to the existence of transversals in
random symmetric Latin squares.",Stephen Gould; Tom Kelly; Daniela Kühn; Deryk Osthus,,math.CO
http://arxiv.org/abs/2008.08996v3,"Compression with wildcards: All exact, or all minimal hitting sets",2020-08-20T14:31:35Z,2023-02-15T15:43:26Z,"Our main objective is the COMPRESSED enumeration (based on wildcards) of all
minimal hitting sets of general hypergraphs. To the author's best knowledge the
only previous attempt towards compression, due to Toda, is based on BDD's and
much different from our techniques. Numerical experiments show that traditional
one-by-one enumeration schemes cannot compete against compressed enumeration
when the degree of compression is high. Our method works particularly well in
these two cases: Either compressing all e x a c t hitting sets, or all m i n i
m u m - cardinality hitting sets. In many aspects this version is better
structured than its predecessor, and also contains some new material (such as
an application of Rado's Theorem).",Marcel Wild,,math.CO
http://arxiv.org/abs/2008.11552v3,Parameterization of All Output-Rectifying Retrofit Controllers,2020-08-26T13:32:09Z,2021-06-02T17:43:40Z,"This study investigates a parameterization of all output-rectifying retrofit
controllers for distributed design of a structured controller. It has been
discovered that all retrofit controllers can be characterized as a constrained
Youla parameterization, which is difficult to solve analytically. For
synthesis, a tractable and insightful class of retrofit controllers, referred
to as output-rectifying retrofit controllers, has been introduced. An
unconstrained parameterization of all output-rectifying retrofit controllers
can be derived under a technical assumption on measurability of particular
signals. The aim of this note is to reveal the structure of all
output-rectifying retrofit controllers in the general output-feedback case. It
is found out that the existing developments can be generalized based on the
notions of state projection and an inverse system. The result leads to the
conclusion that output-rectifying retrofit controllers can readily be designed
even in the general case.",Hampei Sasahara; Takayuki Ishizaki; Jun-ichi Imura,10.1109/TAC.2021.3082513,eess.SY
http://arxiv.org/abs/2009.12122v1,Planar lattice subsets with minimal vertex boundary,2020-09-25T10:55:16Z,2020-09-25T10:55:16Z,"A subset of vertices of a graph is minimal if, within all subsets of the same
size, its vertex boundary is minimal. We give a complete, geometric
characterization of minimal sets for the planar integer lattice X. Our
characterization elucidates the structure of all minimal sets, and we are able
to use it to obtain several applications. We characterize uniquely minimal sets
of X: those which are congruent to any other minimal set of the same size. We
also classify all efficient sets of X: those that have maximal size amongst all
such sets with a fixed vertex boundary. We define and investigate the graph G
of minimal sets whose vertices are congruence classes of minimal sets of X and
whose edges connect vertices which can be represented by minimal sets that
differ by exactly one vertex. We prove that G has exactly one infinite
component, has infinitely many isolated vertices and has bounded components of
arbitrarily large size. Finally, we show that all minimal sets, except one, are
connected.",Radhika Gupta; Ivan Levcovitz; Alexander Margolis; Emily Stark,,math.CO
http://arxiv.org/abs/2011.08824v1,Improving Calibration in Deep Metric Learning With Cross-Example Softmax,2020-11-17T18:47:28Z,2020-11-17T18:47:28Z,"Modern image retrieval systems increasingly rely on the use of deep neural
networks to learn embedding spaces in which distance encodes the relevance
between a given query and image. In this setting, existing approaches tend to
emphasize one of two properties. Triplet-based methods capture top-$k$
relevancy, where all top-$k$ scoring documents are assumed to be relevant to a
given query Pairwise contrastive models capture threshold relevancy, where all
documents scoring higher than some threshold are assumed to be relevant. In
this paper, we propose Cross-Example Softmax which combines the properties of
top-$k$ and threshold relevancy. In each iteration, the proposed loss
encourages all queries to be closer to their matching images than all queries
are to all non-matching images. This leads to a globally more calibrated
similarity metric and makes distance more interpretable as an absolute measure
of relevance. We further introduce Cross-Example Negative Mining, in which each
pair is compared to the hardest negative comparisons across the entire batch.
Empirically, we show in a series of experiments on Conceptual Captions and
Flickr30k, that the proposed method effectively improves global calibration and
also retrieval performance.",Andreas Veit; Kimberly Wilber,,cs.LG
http://arxiv.org/abs/2011.13203v3,Everyone Knows that Everyone Knows: Gossip Protocols for Super Experts,2020-11-26T09:57:04Z,2022-12-22T21:03:23Z,"A gossip protocol is a procedure for sharing secrets in a network. The basic
action in a gossip protocol is a pairwise message exchange (telephone call)
wherein the calling agents exchange all the secrets they know. An agent who
knows all secrets is an expert. The usual termination condition is that all
agents are experts. Instead, we explore protocols wherein the termination
condition is that all agents know that all agents are experts. We call such
agents super experts. We also investigate gossip protocols that are common
knowledge among the agents. Additionally, we model that agents who are super
experts do not make and do not answer calls, and that this is common knowledge.
We investigate conditions under which protocols terminate, both in the
synchronous case, where there is a global clock, and in the asynchronous case,
where there is not. We show that a commonly known protocol with engaged agents
may terminate faster than the same commonly known protocol without engaged
agents.",Hans van Ditmarsch; Malvin Gattinger; Rahim Ramezanian,10.1007/s11225-022-10032-3,cs.AI
http://arxiv.org/abs/2011.14148v2,"Rules of the Road: Safety and Liveness Guarantees for Autonomous
  Vehicles",2020-11-28T15:37:05Z,2021-03-23T19:45:50Z,"The ability to guarantee safety and progress for all vehicles is vital to the
success of the autonomous vehicle industry. We present a framework for
designing autonomous vehicle behavior in a way that is safe and guarantees
progress for all agents. In this paper, we first introduce a new game paradigm
which we term the quasi-simultaneous game. We then define an agent protocol
that all agents must use to make decisions in this quasi-simultaneous game
setting. According to the protocol, agents first select an intended action
using a behavioral profile. Then, the protocol defines whether an agent has
precedence to take its intended action or must take a sub-optimal action. The
protocol ensures safety under all traffic conditions and liveness for all
agents under `sparse' traffic conditions. We provide proofs of correctness of
the protocol and validate our results in simulation.",Karena X. Cai; Tung Phan-Minh; Soon-Jo Chung; Richard M. Murray,,cs.MA
http://arxiv.org/abs/2102.07948v4,In Most 6-regular Toroidal Graphs All 5-colorings are Kempe Equivalent,2021-02-16T04:01:06Z,2022-03-10T01:37:35Z,"A Kempe swap in a proper coloring interchanges the colors on some maximal
connected 2-colored subgraph. Two $k$-colorings are $k$-equivalent if we can
transform one into the other using Kempe swaps. The triangulated toroidal grid,
$T[m\times n]$, is formed from (a toroidal embedding of) the Cartesian product
of $C_m$ and $C_n$ by adding parallel diagonals inside all 4-faces. Mohar and
Salas showed that not all 4-colorings of $T[m\times n]$ are 4-equivalent. In
contrast, Bonamy, Bousquet, Feghali, and Johnson showed that all 6-colorings of
$T[m\times n]$ are 6-equivalent. They asked whether the same is true for
5-colorings. We answer their question affirmatively when $m,n\ge 6$. Further,
we show that if $G$ is 6-regular with a toroidal embedding where every
non-contractible cycle has length at least 7, then all 5-colorings of $G$ are
5-equivalent. Our results relate to the antiferromagnetic Pott's model in
statistical mechanics.",Daniel W. Cranston; Reem Mahmoud,,math.CO
